0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone_pop,Black-alone_pop,Native_American-American_Indian-alone_pop,Asian-alone_pop,Hawaiian-Pacific_Islander-alone_pop,Two_or_more_races_pop,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_death_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less_than_a_high_school_diploma_2014-18,High_school_diploma_only_2014-18,Some_college_or_associate's_degree_2014-18,Bachelor's_degree_or_higher_2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active_Physicians_per_100000_Population_2018_(AAMC),Total_Active_Patient_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Patient_Care_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_General_Surgeons_per_100000_Population_2018_(AAMC),Active_Patient_Care_General_Surgeons_per_100000_Population_2018_(AAMC),Total_nurse_practitioners_(2019),Total_physician_assistants_(2019),Total_Hospitals_(2019),Internal_Medicine_Primary_Care_(2019),Family_Medicine-General_Practice_Primary_Care_(2019),Total_Specialist_Physicians_(2019),ICU_Beds_x,Total_Population,Population_Aged_60+,COUNTY_NAME,STATE_NAME,STATE_FIPS,county_pop2018_18_and_older,anycondition_prevalence,Obesity_prevalence,Obesity_number,Heart_disease_prevalence,Heart_disease_number,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
110.0,133.0,77.0,125.0,92.0,117.0,119.0,90.0,40.0,865.0,4.0,9.0,2.0,0.0,23.0,903.0,-34.0,0.0,6.5,0.0,-39.1,-39.1,51.0,157.0,210.0,149.0,70.0,7.8,10.2,10.2,67470.0,59965.0,74975.0,436.0,423.0,13.0,3.0,67470.0,111.3,224.8,199.9,72.9,66.5,6.2,5.4,0.311467782,0.183828914,0.016454308,0.341670718,0.302406901,1.06647827,0.0,889.0,255.0,1464.0,43.0,48.0,683.0,47.3,35.0,239.0,8.9,61.0,8.3,57.0,12.6,86.0,3.3,23.0,6.0
12743.0,14003.0,13849.0,11875.0,11714.0,13423.0,12866.0,7448.0,4742.0,85398.0,12990.0,305.0,809.0,24.0,3137.0,102663.0,-406.0,5863.0,10.5,-0.1,-5.1,-5.3,7192.0,26653.0,22997.0,12347.0,13901.0,14.4,18.7,17.2,50301.0,46615.0,53987.0,47855.0,45708.0,2147.0,4.5,50301.0,89.6,292.7,248.6,93.7,83.7,8.3,7.1,53.03776322,19.63776098,1.703812894,69.43476669,47.47841497,200.083842,62.0,104157.0,24080.0,538.0,35.0,39.0,78996.0,47.2,36.7,28992.0,8.4,6669.0,9.6,7559.0,13.0,10254.0,3.3,2575.0,4.0
92020.0,106944.0,110616.0,105527.0,105957.0,124326.0,98505.0,54298.0,32646.0,713678.0,49477.0,3336.0,44707.0,589.0,19052.0,830839.0,4910.0,28276.0,8.8,6.3,-1.8,4.4,54112.0,158830.0,148585.0,202881.0,72636.0,9.0,10.8,9.9,71767.0,69837.0,73697.0,450670.0,434714.0,15956.0,3.5,71767.0,89.9,449.5,353.7,134.3,114.6,9.6,7.3,754.0224785,260.729995,9.028046917,1106.597804,237.257073,2494.389176,169.0,818249.0,170081.0,819.0,21.0,25.0,656107.0,39.3,31.3,205361.0,6.2,40556.0,6.0,39053.0,9.4,61478.0,2.7,17828.0,3.0
4909.0,5511.0,5568.0,5902.0,6264.0,8278.0,9423.0,5996.0,2960.0,52568.0,527.0,260.0,685.0,12.0,759.0,54811.0,214.0,987.0,11.6,0.6,6.4,7.0,2427.0,13350.0,12208.0,13358.0,6233.0,11.6,15.9,15.1,52148.0,49062.0,55234.0,29407.0,28291.0,1116.0,3.8,52148.0,93.8,330.2,305.7,128.9,119.7,12.1,11.7,45.04775837,22.76959423,1.392385259,32.96676863,45.78490351,91.89742708,6.0,54468.0,16940.0,389.0,19.0,23.0,45447.0,41.9,30.7,13952.0,8.6,3913.0,8.4,3806.0,11.0,5000.0,3.3,1505.0,6.0
4645.0,5168.0,5313.0,5017.0,5374.0,7699.0,8415.0,6635.0,3557.0,43045.0,6797.0,214.0,764.0,22.0,981.0,51823.0,246.0,722.0,13.4,0.2,10.1,10.3,3579.0,12372.0,11291.0,11907.0,5300.0,10.4,17.7,16.9,59266.0,54849.0,63683.0,25525.0,23475.0,2050.0,8.0,59266.0,71.3,386.0,306.1,116.2,97.6,9.6,7.5,28.66992784,19.73362368,0.428805382,48.78090025,14.7080246,117.7671101,6.0,51559.0,17655.0,819.0,20.0,24.0,42920.0,45.9,36.4,15623.0,8.8,3783.0,8.6,3671.0,14.0,5992.0,3.6,1530.0,3.0
51510.0,48083.0,55600.0,54504.0,47640.0,49288.0,46241.0,25788.0,14026.0,225615.0,147401.0,1768.0,9149.0,209.0,8538.0,392680.0,-936.0,8776.0,9.6,1.4,-7.1,-5.8,25441.0,69644.0,80333.0,90726.0,64312.0,16.7,25.9,23.9,49957.0,48141.0,51773.0,189210.0,182612.0,6598.0,3.5,49957.0,106.1,207.6,188.2,79.9,75.0,7.0,6.5,170.0322348,27.23121615,11.46577522,117.1333173,219.5435369,473.8752781,209.0,392848.0,79133.0,152.0,3.0,5.0,301671.0,47.0,34.7,104680.0,7.6,23077.0,7.6,22960.0,12.8,38634.0,3.2,9669.0,3.0
9462.0,10170.0,9118.0,8905.0,9151.0,11223.0,11717.0,8405.0,4148.0,73911.0,5303.0,779.0,595.0,83.0,1628.0,82299.0,1238.0,1238.0,13.7,0.8,16.9,17.7,9317.0,19091.0,17861.0,10306.0,15718.0,19.4,29.9,27.9,43337.0,40135.0,46539.0,36389.0,35025.0,1364.0,3.7,43337.0,71.5,224.8,199.9,72.9,66.5,6.2,5.4,28.38702878,16.75408173,1.499637985,31.13971036,27.5612243,97.19833349,10.0,79687.0,22345.0,502.0,43.0,48.0,64575.0,54.5,38.0,24538.0,10.2,6615.0,10.4,6692.0,15.1,9719.0,3.9,2494.0,5.0
4770.0,5291.0,5556.0,6292.0,6404.0,6439.0,4990.0,3076.0,1595.0,40024.0,2816.0,162.0,641.0,12.0,758.0,44413.0,366.0,4828.0,9.2,1.0,7.0,8.0,4071.0,13026.0,8966.0,5317.0,4215.0,10.7,14.1,12.8,61645.0,56444.0,66846.0,20584.0,19806.0,778.0,3.8,61645.0,109.8,292.7,248.6,93.7,83.7,8.3,7.1,22.94464586,8.495484044,0.737085825,30.03814707,20.5396184,86.55819208,13.0,43732.0,8744.0,44.0,35.0,39.0,35296.0,46.7,33.6,11859.0,7.6,2669.0,9.0,3174.0,11.8,4152.0,2.9,1009.0,2.0
536.0,636.0,734.0,670.0,760.0,1288.0,1190.0,775.0,352.0,3040.0,3153.0,475.0,40.0,5.0,228.0,6941.0,-59.0,0.0,14.3,0.3,-0.4,-0.1,1162.0,2099.0,1441.0,720.0,851.0,12.3,18.8,17.7,56872.0,50866.0,62878.0,3692.0,3547.0,145.0,3.9,56872.0,78.3,263.2,231.8,90.3,81.7,7.3,6.3,3.649089864,1.712904621,0.078229707,3.461664525,3.038735173,9.576619938,0.0,7022.0,2156.0,1693.0,46.0,51.0,5889.0,51.1,38.7,2279.0,9.7,570.0,10.2,600.0,17.7,1043.0,4.3,254.0,2.0
600.0,631.0,848.0,820.0,720.0,817.0,880.0,517.0,363.0,5662.0,326.0,50.0,38.0,0.0,120.0,6196.0,-111.0,978.0,11.2,-0.2,-16.5,-16.6,400.0,1544.0,1675.0,925.0,622.0,11.9,14.2,13.7,50261.0,44755.0,55767.0,2722.0,2646.0,76.0,2.8,50261.0,86.4,227.6,206.5,88.0,80.5,6.8,6.3,3.494354981,1.77058669,0.295807151,2.564371347,3.807187005,8.114479625,0.0,6331.0,1772.0,638.0,16.0,20.0,5059.0,49.0,39.8,2013.0,8.2,416.0,8.2,413.0,12.7,643.0,3.2,164.0,6.0
1731.0,1848.0,1427.0,1535.0,1678.0,2080.0,1898.0,1183.0,754.0,13785.0,60.0,50.0,50.0,0.0,189.0,14134.0,5.0,277.0,11.3,-0.1,0.4,0.2,813.0,3758.0,3464.0,1862.0,1347.0,9.7,12.8,12.1,60044.0,55151.0,64937.0,7291.0,7130.0,161.0,2.2,60044.0,100.0,218.2,193.1,84.8,77.9,6.9,6.5,8.607192635,3.819945535,0.528433263,5.72320093,9.677493905,18.30259953,0.0,14196.0,3779.0,548.0,15.0,19.0,10856.0,45.8,34.2,3713.0,8.0,863.0,7.7,833.0,11.2,1217.0,3.1,342.0,3.0
198.0,223.0,190.0,178.0,193.0,296.0,352.0,320.0,189.0,2043.0,35.0,35.0,4.0,0.0,22.0,2139.0,18.0,41.0,10.8,0.9,9.4,10.3,315.0,603.0,493.0,305.0,452.0,21.6,40.8,40.2,35881.0,31920.0,39842.0,841.0,807.0,34.0,4.0,35881.0,59.2,224.8,199.9,72.9,66.5,6.2,5.4,0.737795776,0.435448557,0.038976484,0.809339609,0.716332626,2.526242546,0.0,2123.0,708.0,518.0,43.0,48.0,1761.0,50.4,34.9,615.0,11.2,198.0,9.2,163.0,16.7,295.0,4.3,75.0,6.0
832.0,998.0,722.0,777.0,904.0,1319.0,1660.0,1204.0,601.0,8698.0,19.0,97.0,17.0,0.0,186.0,9017.0,-186.0,123.0,15.0,-0.3,-13.5,-13.8,1177.0,3079.0,1802.0,842.0,1962.0,22.0,33.2,30.2,34367.0,30806.0,37928.0,3461.0,3282.0,179.0,5.2,34367.0,63.2,273.1,236.3,86.6,79.0,7.0,6.3,5.029189652,0.978756546,0.179561351,5.609084508,4.026884076,15.99126297,0.0,9328.0,3114.0,1011.0,25.0,29.0,7324.0,58.1,40.4,2959.0,13.5,986.0,14.9,1095.0,17.9,1309.0,4.7,346.0,6.0
1033.0,1019.0,1229.0,1428.0,1145.0,1301.0,1161.0,737.0,422.0,8120.0,483.0,480.0,114.0,19.0,259.0,9475.0,-124.0,1301.0,9.8,-0.2,-13.6,-13.8,996.0,2681.0,2336.0,1053.0,1082.0,13.3,15.6,14.2,58942.0,52708.0,65176.0,4604.0,4434.0,170.0,3.7,58942.0,100.3,213.5,185.8,72.3,65.0,5.6,5.0,2.626053259,1.651821848,0.137391609,4.405899106,2.813405453,9.636147868,0.0,9858.0,2291.0,1113.0,28.0,32.0,7591.0,51.4,34.3,2604.0,8.3,630.0,8.8,671.0,11.7,889.0,3.2,242.0,6.0
74052.0,69332.0,86769.0,82235.0,60477.0,65621.0,59675.0,31872.0,20177.0,370844.0,69551.0,5262.0,84087.0,519.0,19947.0,550210.0,4692.0,17442.0,7.7,4.4,-2.0,2.4,35551.0,75283.0,97990.0,150759.0,78160.0,14.6,20.9,20.6,62937.0,60948.0,64926.0,288814.0,281072.0,7742.0,2.7,62937.0,89.5,302.7,265.0,104.9,96.0,7.4,6.6,282.4013991,177.6775469,12.45311725,315.2501729,343.7844809,920.0598359,135.0,537893.0,102817.0,934.0,23.0,27.0,421978.0,36.7,30.3,127859.0,5.6,23497.0,4.6,19505.0,9.4,39594.0,2.7,11261.0,1.0
36181.0,38352.0,36512.0,39143.0,38833.0,40313.0,34992.0,20873.0,9833.0,235430.0,45620.0,1560.0,6428.0,440.0,5554.0,295032.0,4214.0,2340.0,8.5,2.0,9.9,11.9,20514.0,56407.0,60690.0,59163.0,36432.0,12.5,17.5,16.0,60627.0,57764.0,63490.0,147320.0,143095.0,4225.0,2.9,60627.0,115.6,229.5,205.0,80.1,72.3,7.0,6.2,123.081676,60.87349274,4.004071495,124.0101563,135.8482807,374.4096998,55.0,281870.0,59280.0,1427.0,40.0,45.0,226738.0,41.2,31.3,70969.0,6.7,15260.0,7.2,16289.0,11.1,25111.0,2.9,6683.0,3.0
313371.0,319398.0,340133.0,302440.0,268000.0,262251.0,203132.0,108068.0,54810.0,1666544.0,204553.0,44935.0,168410.0,10339.0,76822.0,2171603.0,18400.0,37611.0,6.9,0.7,0.7,1.4,272865.0,352296.0,436563.0,270028.0,317514.0,14.9,21.4,20.5,63310.0,61644.0,64976.0,961030.0,922251.0,38779.0,4.0,63310.0,84.1,279.6,243.8,96.2,87.1,7.2,6.2,846.1979059,434.6275348,19.70838512,1227.684168,834.339936,3226.410868,410.0,2121220.0,330448.0,200.0,4.0,6.0,1599325.0,45.3,34.7,554966.0,5.8,93262.0,6.0,95615.0,12.8,204266.0,3.1,49429.0,2.0
151868.0,163691.0,170402.0,172925.0,177484.0,199269.0,182752.0,153797.0,113753.0,1112092.0,292762.0,8715.0,43551.0,1623.0,27198.0,1485941.0,15603.0,21625.0,10.5,8.6,2.5,11.1,124483.0,258521.0,295287.0,376461.0,179359.0,12.2,18.5,17.1,61735.0,60307.0,63163.0,731004.0,704955.0,26049.0,3.6,61735.0,111.4,265.2,240.7,86.8,80.1,6.9,6.0,862.2916811,425.0763117,15.13893971,808.9216863,577.6517087,2030.362038,401.0,1426772.0,414928.0,324.0,9.0,12.0,1202485.0,41.2,29.3,352328.0,8.7,104031.0,8.5,102154.0,13.6,163990.0,3.6,43465.0,2.0
19981.0,21849.0,19982.0,20353.0,19958.0,23063.0,19725.0,11557.0,6661.0,147253.0,8617.0,897.0,2285.0,105.0,3972.0,163129.0,809.0,2694.0,9.0,0.5,1.6,2.0,10334.0,39833.0,35451.0,23850.0,17477.0,10.9,15.0,13.9,57675.0,54812.0,60538.0,85397.0,82631.0,2766.0,3.2,57675.0,94.9,264.9,238.3,94.6,86.4,7.9,7.1,85.33060747,51.63048923,3.73198645,85.639268,91.92471886,258.068266,33.0,161226.0,34912.0,938.0,49.0,55.0,125428.0,43.8,34.6,43398.0,7.0,8720.0,6.9,8680.0,10.4,13020.0,3.0,3784.0,4.0
417.0,441.0,358.0,368.0,363.0,535.0,549.0,245.0,256.0,3440.0,17.0,27.0,4.0,1.0,43.0,3532.0,-44.0,143.0,11.5,1.7,-13.8,-12.1,213.0,915.0,880.0,496.0,401.0,11.7,13.9,12.4,47279.0,43776.0,50782.0,2026.0,1977.0,49.0,2.4,47279.0,79.2,239.2,214.5,88.2,80.3,6.8,6.2,1.913129747,1.504873351,0.170259394,1.636687075,2.306740173,5.025398234,0.0,3569.0,1046.0,1093.0,27.0,31.0,2741.0,46.9,38.1,1044.0,8.1,221.0,7.9,216.0,11.5,317.0,3.3,90.0,6.0
160.0,153.0,136.0,147.0,138.0,185.0,190.0,82.0,58.0,1180.0,12.0,29.0,3.0,0.0,25.0,1249.0,8.0,29.0,5.6,0.8,-1.6,-0.8,68.0,300.0,306.0,238.0,131.0,10.7,9.8,9.9,55017.0,49280.0,60754.0,731.0,713.0,18.0,2.5,55017.0,96.5,240.4,219.1,92.8,84.8,9.2,8.6,0.669636775,0.571951918,0.080696186,0.479929951,0.765905909,1.35626222,0.0,1281.0,338.0,1142.0,41.0,46.0,959.0,41.2,33.3,319.0,7.6,73.0,6.2,59.0,10.2,98.0,3.0,29.0,6.0
6690.0,7032.0,6874.0,7004.0,7923.0,9994.0,9951.0,6043.0,3752.0,63724.0,600.0,95.0,200.0,8.0,636.0,65263.0,-613.0,650.0,13.4,0.1,-5.7,-5.7,5129.0,23407.0,12266.0,7916.0,5917.0,9.2,13.6,13.1,49436.0,45826.0,53046.0,32148.0,30533.0,1615.0,5.0,49436.0,81.2,320.5,273.3,100.8,88.2,8.7,7.2,35.68631591,28.88843708,1.014076377,52.8746557,36.71058401,136.4009164,12.0,66737.0,18721.0,1375.0,38.0,42.0,52753.0,48.5,37.1,19571.0,8.8,4646.0,9.5,5030.0,13.1,6934.0,3.4,1789.0,2.0
1428.0,1524.0,1502.0,1340.0,1443.0,1668.0,1529.0,996.0,501.0,9385.0,2293.0,57.0,29.0,10.0,157.0,11931.0,-99.0,102.0,9.8,-0.1,-9.2,-9.3,1536.0,3290.0,2474.0,898.0,2597.0,22.0,34.3,33.2,39687.0,35334.0,44040.0,4355.0,4100.0,255.0,5.9,39687.0,88.7,191.3,174.8,65.9,61.2,7.1,6.7,8.333439142,0.427458288,0.39549879,4.710031039,4.382446183,13.5068829,0.0,12047.0,2963.0,52.0,24.0,28.0,9247.0,56.0,42.3,3911.0,10.0,921.0,11.5,1063.0,15.4,1423.0,3.9,357.0,4.0
36202.0,38649.0,37040.0,38574.0,40171.0,45853.0,50609.0,45236.0,24161.0,297834.0,40389.0,2165.0,8062.0,663.0,7382.0,356495.0,11408.0,3869.0,12.4,3.4,31.9,35.3,26405.0,81305.0,83228.0,56151.0,40582.0,11.5,19.5,17.9,52447.0,49778.0,55116.0,155273.0,149818.0,5455.0,3.5,52447.0,94.6,265.2,240.7,86.8,80.1,6.9,6.0,206.874077,101.980886,3.632012517,194.0699776,138.5855467,487.1081119,158.0,326215.0,107419.0,182.0,9.0,12.0,288227.0,46.1,34.4,99150.0,10.0,28883.0,10.3,29587.0,14.1,40608.0,3.8,10946.0,2.0
2384.0,2185.0,2967.0,4093.0,3423.0,2928.0,2875.0,1569.0,657.0,21971.0,175.0,211.0,326.0,35.0,363.0,23081.0,-180.0,270.0,3.2,1.6,-16.2,-14.5,958.0,2272.0,4087.0,9847.0,1443.0,6.3,6.7,5.9,99087.0,88142.0,110032.0,15340.0,14876.0,464.0,3.0,99087.0,159.2,207.9,199.6,79.8,76.2,10.6,10.4,11.4259014,6.432063378,1.158570422,5.273492956,15.02146478,21.73318309,6.0,22923.0,4298.0,481.0,50.0,56.0,18842.0,24.3,19.4,3655.0,5.2,981.0,4.9,928.0,7.2,1360.0,2.4,447.0,5.0
32484.0,41802.0,63434.0,35994.0,30764.0,32218.0,30554.0,16702.0,8783.0,221224.0,35762.0,1863.0,21427.0,198.0,12261.0,292735.0,408.0,17194.0,7.6,6.8,-9.4,-2.6,12738.0,37856.0,56717.0,67150.0,49916.0,18.1,19.1,18.6,52837.0,50812.0,54862.0,150474.0,144991.0,5483.0,3.6,52837.0,93.3,287.0,249.7,97.8,87.6,7.9,6.7,129.441747,110.786907,4.217106688,217.151709,176.3863443,594.5827576,219.0,286185.0,51447.0,854.0,22.0,26.0,234329.0,35.5,29.6,69361.0,6.0,14157.0,7.1,16546.0,9.1,21235.0,2.7,6330.0,3.0
1610.0,1941.0,1845.0,1786.0,2183.0,2852.0,2903.0,1803.0,864.0,17191.0,157.0,60.0,69.0,8.0,302.0,17787.0,78.0,123.0,13.8,-0.4,10.4,10.0,1861.0,5237.0,3760.0,2269.0,1894.0,10.8,18.6,17.8,49487.0,45137.0,53837.0,7943.0,7602.0,341.0,4.3,49487.0,112.4,263.4,231.6,100.1,89.4,10.5,9.2,9.278467764,6.579635315,0.551586194,9.613359382,12.22354405,27.60885896,0.0,17510.0,5135.0,51.0,48.0,54.0,14602.0,50.6,35.9,5242.0,10.4,1513.0,12.4,1816.0,14.8,2157.0,3.5,504.0,6.0
27633.0,25743.0,30396.0,28071.0,22456.0,22936.0,19437.0,11206.0,6282.0,88457.0,92819.0,990.0,5426.0,483.0,5985.0,194160.0,394.0,6328.0,9.8,1.4,-3.5,-2.1,16128.0,34761.0,43169.0,33352.0,37759.0,20.1,28.4,26.9,46628.0,43618.0,49638.0,79354.0,75325.0,4029.0,5.1,46628.0,79.5,228.7,202.9,79.1,71.9,7.0,6.1,88.8713933,61.40708733,2.676293256,91.87991606,62.9574917,236.030608,61.0,198647.0,34483.0,408.0,10.0,13.0,146048.0,47.6,37.4,54622.0,6.9,10041.0,7.6,11067.0,14.3,20949.0,3.4,4922.0,3.0
3696.0,3566.0,3278.0,3481.0,3382.0,4550.0,5242.0,3455.0,1762.0,22067.0,9262.0,225.0,253.0,56.0,549.0,32412.0,-154.0,430.0,14.8,1.8,-2.4,-0.7,4419.0,9155.0,5645.0,4376.0,5552.0,17.3,27.0,25.7,42879.0,39027.0,46731.0,16762.0,16123.0,639.0,3.8,42879.0,59.1,263.2,231.8,90.3,81.7,7.3,6.3,17.03995111,7.998655034,0.365304892,16.16474148,14.1898119,44.71940721,10.0,32840.0,9713.0,1682.0,46.0,51.0,25756.0,50.0,39.5,10174.0,10.4,2673.0,10.9,2797.0,16.9,4348.0,4.2,1089.0,6.0
5155.0,5842.0,5517.0,6379.0,6159.0,8473.0,9118.0,5705.0,2938.0,53051.0,507.0,171.0,558.0,21.0,978.0,55286.0,29.0,823.0,9.6,1.6,0.3,1.9,2821.0,12540.0,11165.0,15147.0,5227.0,9.6,11.3,10.6,57438.0,54398.0,60478.0,29178.0,28496.0,682.0,2.3,57438.0,94.3,367.1,322.7,130.3,121.5,11.7,9.9,33.89726632,21.80371037,1.235837835,36.81031265,32.92625088,106.8116986,0.0,55485.0,16500.0,1681.0,45.0,50.0,45302.0,36.5,28.9,13092.0,7.0,3185.0,7.3,3325.0,10.3,4671.0,3.0,1379.0,5.0
2109.0,2714.0,2145.0,2199.0,2666.0,2690.0,2086.0,1406.0,619.0,16463.0,1733.0,58.0,88.0,6.0,286.0,18634.0,428.0,210.0,9.9,-0.1,23.1,23.0,1599.0,5019.0,3701.0,1957.0,1947.0,10.6,14.6,13.4,66901.0,61011.0,72791.0,8756.0,8437.0,319.0,3.6,66901.0,114.1,228.7,202.9,79.1,71.9,7.0,6.1,8.529200364,5.893385174,0.256850271,8.817935496,6.042181193,22.65242248,0.0,17919.0,3658.0,54.0,10.0,13.0,14275.0,46.2,33.5,4782.0,7.4,1050.0,8.6,1234.0,12.1,1722.0,3.0,434.0,2.0
420.0,477.0,418.0,456.0,419.0,648.0,806.0,563.0,299.0,4220.0,49.0,134.0,26.0,1.0,76.0,4506.0,-36.0,8.0,7.1,0.0,-9.1,-9.1,274.0,1146.0,1493.0,366.0,1053.0,23.5,31.8,30.2,34491.0,30709.0,38273.0,2266.0,2127.0,139.0,6.1,34491.0,72.8,244.8,213.8,91.1,82.1,7.7,7.3,2.197704717,1.144010675,0.088166236,2.105237689,2.440699466,6.223246039,0.0,4605.0,1391.0,1148.0,31.0,35.0,3700.0,50.9,34.6,1280.0,10.8,399.0,8.0,294.0,19.9,735.0,5.1,190.0,6.0
63650.0,62929.0,61887.0,60805.0,53314.0,50265.0,43302.0,24484.0,14958.0,360356.0,15215.0,11351.0,29494.0,2682.0,16496.0,435594.0,117.0,18086.0,6.2,0.8,-8.1,-7.4,78816.0,56133.0,72422.0,67157.0,55614.0,13.3,19.2,19.0,69665.0,66597.0,72733.0,224057.0,210010.0,14047.0,6.3,69665.0,92.6,279.6,243.8,96.2,87.1,7.2,6.2,169.7357807,87.18036694,3.953233767,246.2567318,167.3572334,647.1740994,27.0,433168.0,76257.0,192.0,4.0,6.0,321760.0,37.0,28.1,90415.0,6.3,20306.0,6.3,20253.0,11.2,36143.0,3.2,10298.0,3.0
3983.0,3458.0,2976.0,2877.0,2462.0,2292.0,1897.0,962.0,578.0,18342.0,841.0,368.0,1602.0,47.0,285.0,21485.0,-393.0,151.0,6.2,6.4,-37.0,-30.7,4171.0,2916.0,3637.0,1792.0,2588.0,12.2,16.8,16.4,53785.0,48338.0,59232.0,11039.0,10742.0,297.0,2.7,53785.0,88.7,224.8,199.9,72.9,66.5,6.2,5.4,7.410725687,4.373825272,0.391495913,8.129341511,7.19514094,25.37462417,3.0,22016.0,3264.0,1226.0,43.0,48.0,14612.0,48.7,38.3,5596.0,7.4,1081.0,7.2,1058.0,13.7,1997.0,3.2,472.0,5.0
3797.0,4481.0,4594.0,4534.0,4720.0,4898.0,4297.0,2818.0,1428.0,32502.0,1791.0,340.0,165.0,15.0,754.0,35567.0,-260.0,3315.0,10.3,0.4,-6.5,-6.1,3618.0,10615.0,7566.0,3173.0,5172.0,16.1,22.3,18.5,47624.0,43376.0,51872.0,15892.0,15254.0,638.0,4.0,47624.0,85.5,230.8,212.0,80.3,74.4,6.5,6.1,18.35252391,4.491133132,0.70157346,13.98363464,17.66158035,46.27195863,4.0,36035.0,7957.0,556.0,14.0,18.0,28077.0,50.4,37.1,10417.0,8.9,2499.0,11.1,3105.0,13.9,3908.0,3.3,939.0,5.0
12840.0,13049.0,13050.0,11956.0,11797.0,13514.0,14079.0,8744.0,5683.0,81657.0,18339.0,278.0,1245.0,53.0,3140.0,104712.0,-821.0,4009.0,11.2,0.6,-9.3,-8.7,7117.0,25214.0,24414.0,16485.0,17557.0,17.4,27.0,25.3,50684.0,47911.0,53457.0,49961.0,47166.0,2795.0,5.6,50684.0,77.9,284.4,240.5,99.6,87.2,7.0,5.8,40.78819504,20.4803913,1.536851193,79.31631479,49.75453007,175.7434541,65.0,107587.0,27263.0,43.0,13.0,17.0,81562.0,47.0,33.9,27650.0,8.2,6677.0,9.0,7365.0,12.3,10017.0,3.4,2780.0,4.0
28639.0,37554.0,45391.0,31690.0,32292.0,35086.0,35297.0,19001.0,9305.0,238965.0,3959.0,5092.0,14226.0,549.0,11464.0,274255.0,-850.0,14048.0,7.1,1.0,-6.8,-5.8,24323.0,28222.0,54710.0,71610.0,32027.0,12.2,14.5,13.7,84213.0,80404.0,88022.0,142618.0,135634.0,6984.0,4.9,84213.0,111.9,279.6,243.8,96.2,87.1,7.2,6.2,106.8676027,54.88976325,2.489001517,155.046075,105.3700419,407.4682678,22.0,273263.0,57232.0,106.0,4.0,6.0,221403.0,28.4,20.9,46273.0,5.7,12721.0,5.9,13091.0,9.2,20316.0,2.9,6334.0,3.0
168705.0,176280.0,228307.0,212970.0,186896.0,171700.0,127447.0,70941.0,37399.0,940371.0,313423.0,7832.0,78758.0,2772.0,37489.0,1380645.0,27712.0,35267.0,6.3,14.5,-0.1,14.4,101305.0,216036.0,265083.0,297568.0,211307.0,15.6,22.8,21.8,58037.0,55840.0,60234.0,750160.0,726303.0,23857.0,3.2,58037.0,104.7,265.2,240.7,86.8,80.1,6.9,6.0,801.1884039,394.954769,14.06617182,751.6002866,536.7184453,1886.48755,388.0,1290216.0,206342.0,194.0,9.0,12.0,1074728.0,40.5,32.2,346062.0,6.1,66065.0,6.7,72406.0,10.9,117345.0,2.9,31062.0,1.0
9116.0,11619.0,9870.0,10690.0,10828.0,12645.0,10812.0,6334.0,3215.0,81763.0,948.0,425.0,834.0,34.0,1125.0,85129.0,354.0,2987.0,8.3,0.4,2.2,2.7,4931.0,19603.0,19119.0,14417.0,6701.0,8.1,10.4,9.7,65831.0,62101.0,69561.0,46319.0,44991.0,1328.0,2.9,65831.0,108.3,264.9,238.3,94.6,86.4,7.9,7.1,44.52984621,26.94341238,1.947540134,44.69092096,47.97098856,134.6731324,4.0,84586.0,18308.0,36.0,49.0,55.0,67171.0,41.0,32.9,22099.0,6.6,4466.0,6.5,4336.0,9.2,6169.0,2.8,1886.0,5.0
5722.0,6700.0,7154.0,7982.0,6975.0,7617.0,8267.0,4118.0,1775.0,49772.0,344.0,4219.0,428.0,46.0,1501.0,56310.0,769.0,1800.0,6.5,-0.1,10.9,10.8,1966.0,7980.0,12102.0,17223.0,5005.0,9.2,10.8,10.0,66219.0,60731.0,71707.0,32091.0,31120.0,971.0,3.0,66219.0,92.0,285.7,262.5,95.4,88.9,7.8,7.1,28.62182744,22.21528368,0.879911103,24.74626393,26.92132509,72.06373065,11.0,54469.0,12490.0,253.0,5.0,8.0,45626.0,32.5,22.0,10038.0,5.7,2593.0,5.6,2553.0,7.8,3561.0,2.7,1225.0,5.0
